gtfsId,name,lat,lon,location,zoneId,mode,duration,walk_distance
HSL:2434203,Sammalvuori,60.156925,24.66224,"60.156925, 24.66224",C,BUS,38.0,1371.0
HSL:2434204,Vehas,60.16229,24.6596,"60.16229, 24.6596",C,BUS,41.0,458.0
HSL:2434201,Vehas,60.16333,24.66029,"60.16333, 24.66029",C,BUS,40.0,592.0
HSL:2434202,Oxfot,60.16658,24.66045,"60.16658, 24.66045",C,BUS,43.0,546.0
HSL:2434207,Haltiankaari,60.16286,24.66467,"60.16286, 24.66467",C,BUS,46.0,794.0
HSL:1403171,Sidekuja,60.26855,25.00607,"60.26855, 25.00607",B,BUS,34.0,450.0
HSL:2434208,Kirkkotaival,60.16328,24.67186,"60.16328, 24.67186",C,BUS,47.0,468.0
HSL:1403170,Yläkaskentie,60.27426,25.00182,"60.27426, 25.00182",B,BUS,40.0,764.0
HSL:1050110,Merimiehenkatu,60.160917,24.93791,"60.160917, 24.93791",A,BUS,11.0,277.0
HSL:2434205,Vehas,60.162555,24.661038,"60.162555, 24.661038",C,BUS,40.0,554.0
HSL:2434206,Haltiankaari,60.16285,24.66447,"60.16285, 24.66447",C,BUS,46.0,779.0
HSL:1403172,Sidekuja,60.26859,25.00582,"60.26859, 25.00582",B,BUS,33.0,364.0
HSL:9630503,Rautakorpi,60.459668,24.985308,"60.459668, 24.985308",D,BUS,64.0,279.0
HSL:9630504,Terrisuontie,60.477494,24.978765,"60.477494, 24.978765",D,BUS,62.0,331.0
HSL:9630501,Ilotulitus,60.471422,24.987407,"60.471422, 24.987407",D,BUS,62.0,279.0
HSL:9630502,Rantalantie,60.483192,24.974378,"60.483192, 24.974378",D,BUS,62.0,329.0
HSL:1452109,Juorumäki,60.210937,25.102132,"60.210937, 25.102132",B,BUS,30.0,946.0
HSL:9630500,Ilotulitus,60.471528,24.987301,"60.471528, 24.987301",D,BUS,62.0,293.0
HSL:1452108,Juorumäki,60.211068,25.102749,"60.211068, 25.102749",B,BUS,31.0,965.0
HSL:1452106,Rusthollarintie,60.20959,25.091516,"60.20959, 25.091516",B,BUS,33.0,1259.0
HSL:2215232,Keijuniitty,60.187958,24.803438,"60.187958, 24.803438",B,BUS,30.0,597.0
HSL:1452105,Rusthollarintie,60.210859,25.090062,"60.210859, 25.090062",B,BUS,30.0,929.0
HSL:2215231,Kivennapa,60.19519,24.79384,"60.19519, 24.79384",B,BUS,31.0,501.0
HSL:1452104,Meripellontie,60.208146,25.09688,"60.208146, 25.09688",B,BUS,34.0,1247.0
HSL:1050109,Viiskulma,60.16061,24.94144,"60.16061, 24.94144",A,BUS,9.0,124.0
HSL:1452103,Meripellontie,60.208799,25.095008,"60.208799, 25.095008",B,BUS,34.0,1207.0
HSL:2215233,Muolaanpuisto,60.19681,24.79966,"60.19681, 24.79966",B,BUS,33.0,495.0
HSL:1452102,Vuosaaren silta,60.208136,25.106727,"60.208136, 25.106727",B,BUS,33.0,542.0
HSL:1452101,Vuosaaren silta,60.208378,25.106098,"60.208378, 25.106098",B,BUS,37.0,1405.0
HSL:1452100,Juorumäenkuja,60.208607,25.103713,"60.208607, 25.103713",B,BUS,35.0,1261.0
HSL:2215230,Kivennapa,60.19613,24.79514,"60.19613, 24.79514",B,BUS,33.0,646.0
HSL:2215229,Uudenkirkontie,60.19297,24.79574,"60.19297, 24.79574",B,BUS,31.0,500.0
HSL:1403164,Kotinummentie,60.26767,25.01355,"60.26767, 25.01355",B,BUS,33.0,487.0
HSL:2215228,Uudenkirkontie,60.19361,24.79551,"60.19361, 24.79551",B,BUS,32.0,575.0
HSL:1403166,Yrttimaantie 65,60.26941,25.00959,"60.26941, 25.00959",B,BUS,37.0,648.0
HSL:1403168,Yläkaskenkuja,60.27189,25.00451,"60.27189, 25.00451",B,BUS,40.0,913.0
HSL:2215224,Muolaanpuisto,60.19701,24.80054,"60.19701, 24.80054",B,BUS,34.0,559.0
HSL:1403167,Yläkaskenkuja,60.27149,25.00543,"60.27149, 25.00543",B,BUS,39.0,809.0
HSL:2215227,Terijoentie,60.19071,24.79691,"60.19071, 24.79691",B,BUS,33.0,496.0
HSL:1403169,Yläkaskentie,60.27504,25.0013,"60.27504, 25.0013",B,BUS,39.0,688.0
HSL:2215226,Terijoentie,60.19079,24.79705,"60.19079, 24.79705",B,BUS,31.0,559.0
HSL:2422219,Harmaakallionpolku,60.171779,24.616351,"60.171779, 24.616351",C,BUS,51.0,1458.0
HSL:2215221,Pohjantori,60.18401,24.7952,"60.18401, 24.7952",B,BUS,32.0,553.0
HSL:5000230,Metsäkyläntie,60.364919,24.782644,"60.364919, 24.782644",C,BUS,44.0,842.0
HSL:2215220,Pohjantori,60.1836,24.79511,"60.1836, 24.79511",B,BUS,33.0,617.0
HSL:2422212,Tillinkuja,60.169534,24.626815,"60.169534, 24.626815",C,BUS,48.0,1251.0
HSL:2422211,Tillinkuja,60.169517,24.627052,"60.169517, 24.627052",C,BUS,48.0,1256.0
HSL:2215222,Takojantie,60.18663,24.79671,"60.18663, 24.79671",B,BUS,33.0,618.0
HSL:1403197,Sidetie,60.26694,25.00747,"60.26694, 25.00747",B,BUS,33.0,471.0
HSL:2215257,Pohjankulma,60.18286,24.79364,"60.18286, 24.79364",B,BUS,33.0,681.0
HSL:2215259,Tuohimäki,60.18295,24.78943,"60.18295, 24.78943",B,BUS,30.0,661.0
HSL:2434225,Nöykkiönpuro,60.15632,24.6807,"60.15632, 24.6807",C,BUS,40.0,814.0
HSL:2434229,Sillankorva,60.15569,24.66917,"60.15569, 24.66917",C,BUS,39.0,1394.0
HSL:1403195,Kottaraistie,60.26568,25.00295,"60.26568, 25.00295",B,BUS,32.0,468.0
HSL:2434227,Järvisilta,60.15558,24.6744,"60.15558, 24.6744",C,BUS,36.0,1208.0
HSL:1403194,Kottaraistie,60.26568,25.00316,"60.26568, 25.00316",B,BUS,32.0,528.0
HSL:2434228,Järvisilta,60.15556,24.67205,"60.15556, 24.67205",C,BUS,37.0,1224.0
HSL:1440101,Väylänsuu,60.18986,25.04989,"60.18986, 25.04989",B,BUS,35.0,1641.0
HSL:5000229,Metsäkyläntie,60.363695,24.783214,"60.363695, 24.783214",C,BUS,44.0,817.0
HSL:1440102,Väylänsuu,60.19008,25.04885,"60.19008, 25.04885",B,BUS,34.0,1576.0
HSL:1440103,Kummeltie,60.19022,25.05435,"60.19022, 25.05435",B,BUS,28.0,316.0
HSL:1440104,Kummeltie,60.19033,25.05429,"60.19033, 25.05429",B,BUS,31.0,360.0
HSL:1440105,Leppisaarenkuja,60.19054,25.05932,"60.19054, 25.05932",B,BUS,28.0,362.0
HSL:2215254,Visamäki,60.18768,24.78284,"60.18768, 24.78284",B,BUS,31.0,579.0
HSL:1440106,Leppisaarenkuja,60.19055,25.05834,"60.19055, 25.05834",B,BUS,28.0,367.0
HSL:1440107,Pellonperäntie,60.19178,25.06243,"60.19178, 25.06243",B,BUS,27.0,314.0
HSL:2215253,Koivu-Mankkaa,60.1837,24.78701,"60.1837, 24.78701",B,BUS,30.0,623.0
HSL:1440108,Pellonperäntie,60.19187,25.0624,"60.19187, 25.0624",B,BUS,28.0,364.0
HSL:2215255,Visamäki,60.18678,24.78434,"60.18678, 24.78434",B,BUS,30.0,486.0
HSL:1440109,Mäntypaadentie,60.19371,25.06513,"60.19371, 25.06513",B,BUS,27.0,348.0
HSL:2215252,Koivuviita,60.18278,24.78483,"60.18278, 24.78483",B,BUS,33.0,874.0
HSL:1050108,Viiskulma,60.161274,24.941349,"60.161274, 24.941349",A,BUS,8.0,21.0
HSL:1050107,Iso Roobertinkatu,60.1625,24.93574,"60.1625, 24.93574",A,BUS,9.0,178.0
HSL:1050106,Iso Roobertinkatu,60.16288,24.93909,"60.16288, 24.93909",A,BUS,7.0,42.0
HSL:1050105,Fredrikintori,60.161408,24.938831,"60.161408, 24.938831",A,BUS,10.0,224.0
HSL:2434214,Kyläkartano,60.170075,24.655339,"60.170075, 24.655339",C,BUS,47.0,561.0
HSL:2434212,Kaskihaka,60.170139,24.649762,"60.170139, 24.649762",C,BUS,49.0,1050.0
HSL:2434213,Kyläkartano,60.170234,24.656918,"60.170234, 24.656918",C,BUS,46.0,529.0
HSL:2434211,Isokivi,60.167192,24.65716,"60.167192, 24.65716",C,BUS,45.0,678.0
HSL:2434245,Reittimäki,60.1644,24.68157,"60.1644, 24.68157",C,BUS,43.0,478.0
HSL:2434246,Reittimäki,60.16443,24.68178,"60.16443, 24.68178",C,BUS,42.0,442.0
HSL:2434244,Kiertotie,60.16295,24.67667,"60.16295, 24.67667",C,BUS,46.0,443.0
HSL:4130299,Ilpolantie,60.258146,24.818716,"60.258146, 24.818716",B,BUS,40.0,613.0
HSL:6306004,Tallbacka,60.106052,24.290729,"60.106052, 24.290729",D,BUS,62.0,1815.0
HSL:6306003,Kela,60.114029,24.300907,"60.114029, 24.300907",D,BUS,72.0,449.0
HSL:6306006,Ekebyntie,60.116099,24.327639,"60.116099, 24.327639",D,BUS,68.0,963.0
HSL:6306005,Tallbacka,60.105749,24.291215,"60.105749, 24.291215",D,BUS,58.0,1600.0
HSL:2633201,Puotismäentie,60.23991,24.69065,"60.23991, 24.69065",C,BUS,55.0,485.0
HSL:2633205,Soittotie,60.24544,24.68634,"60.24544, 24.68634",C,BUS,56.0,485.0
HSL:2633204,Soittotie,60.24502,24.68673,"60.24502, 24.68673",C,BUS,57.0,537.0
HSL:2633202,Vesirattaanmäki,60.22794,24.66676,"60.22794, 24.66676",C,BUS,46.0,616.0
HSL:2434232,Oxfot,60.16725,24.65983,"60.16725, 24.65983",C,BUS,43.0,534.0
HSL:2434233,Eestinlaakso,60.17019,24.6776,"60.17019, 24.6776",C,BUS,43.0,547.0
HSL:2434230,Sillankorva,60.15559,24.66702,"60.15559, 24.66702",C,BUS,38.0,1341.0
HSL:2434231,Oxfot,60.16823,24.66082,"60.16823, 24.66082",C,BUS,45.0,641.0
HSL:6306000,Böle,60.114131,24.325536,"60.114131, 24.325536",D,BUS,69.0,1022.0
HSL:6306002,Kela,60.11389,24.300788,"60.11389, 24.300788",D,BUS,72.0,440.0
HSL:6306001,Böle,60.114423,24.324623,"60.114423, 24.324623",D,BUS,68.0,962.0
HSL:1050132,Hietalahdentori,60.162237,24.931177,"60.162237, 24.931177",A,BUS,9.0,23.0
HSL:2633231,Högnäs,60.248381,24.684905,"60.248381, 24.684905",C,BUS,57.0,498.0
HSL:2215210,Takojanpuisto,60.187,24.798904,"60.187, 24.798904",B,BUS,33.0,659.0
HSL:2215211,Piilopolku,60.188393,24.793605,"60.188393, 24.793605",B,BUS,35.0,781.0
HSL:2215207,Vemmelsäärentie,60.184222,24.792204,"60.184222, 24.792204",B,BUS,34.0,1021.0
HSL:2215206,Vemmelsäärentie,60.183877,24.791979,"60.183877, 24.791979",B,BUS,33.0,986.0
HSL:2215209,Ukonvaaja,60.185003,24.793415,"60.185003, 24.793415",B,BUS,34.0,691.0
HSL:2215208,Ukonvaaja,60.185162,24.793173,"60.185162, 24.793173",B,BUS,34.0,709.0
HSL:2215203,Viertopolku,60.180874,24.790718,"60.180874, 24.790718",B,BUS,35.0,1485.0
HSL:2215202,Miilupolku,60.181057,24.793064,"60.181057, 24.793064",B,BUS,33.0,1358.0
HSL:2215205,Kaskenkaatajanpuisto,60.181692,24.790207,"60.181692, 24.790207",B,BUS,31.0,763.0
HSL:2215204,Valkjärventie,60.18923,24.805998,"60.18923, 24.805998",B,BUS,30.0,519.0
HSL:1285501,Oulunkylä,60.228126,24.966417,"60.228126, 24.966417",B,RAIL,15.0,350.0
HSL:2633222,Ylämyllyntie,60.22298,24.66,"60.22298, 24.66",C,BUS,50.0,1280.0
HSL:2633220,Ylämyllyntie,60.22261,24.65842,"60.22261, 24.65842",C,BUS,50.0,1329.0
HSL:2434250,Kiertotie,60.16296,24.67642,"60.16296, 24.67642",C,BUS,49.0,380.0
HSL:4690201,Ylästöntie,60.28195,24.98314,"60.28195, 24.98314",B,BUS,40.0,650.0
HSL:2215201,Miilupolku,60.181031,24.793058,"60.181031, 24.793058",B,BUS,33.0,1355.0
HSL:2645201,Ämmässuo,60.248088,24.540307,"60.248088, 24.540307",C,BUS,56.0,615.0
HSL:4690205,Helsinge skola,60.28158,24.98152,"60.28158, 24.98152",B,BUS,38.0,525.0
HSL:2645202,Ämmässuo,60.247725,24.542425,"60.247725, 24.542425",C,BUS,54.0,491.0
HSL:4690204,Hels.pit. kirkko,60.284157,24.983147,"60.284157, 24.983147",B,BUS,40.0,692.0
HSL:4690203,Hels.pit. kirkko,60.283544,24.983526,"60.283544, 24.983526",B,BUS,40.0,664.0
HSL:1362127,Viikin normaalikoulu,60.22806,25.02792,"60.22806, 25.02792",B,BUS,30.0,425.0
HSL:9223206,Laaksosuontie,60.374383,25.284143,"60.374383, 25.284143",D,BUS,52.0,266.0
HSL:9223207,Laaksosuontie,60.37368,25.286597,"60.37368, 25.286597",D,BUS,54.0,443.0
HSL:1362128,Viikin normaalikoulu,60.22822,25.02787,"60.22822, 25.02787",B,BUS,29.0,339.0
HSL:1362129,Erik Spåren tie,60.23112,25.03053,"60.23112, 25.03053",B,BUS,31.0,430.0
HSL:9223202,Itäinen Jokipuisto,60.374358,25.278789,"60.374358, 25.278789",D,BUS,51.0,257.0
HSL:9223203,Itäinen Jokipuisto,60.373952,25.279264,"60.373952, 25.279264",D,BUS,52.0,319.0
HSL:9223201,Kirkkoniityntie,60.373275,25.26957,"60.373275, 25.26957",D,BUS,50.0,299.0
HSL:1602111,Miilumäentie,60.271778,25.194812,"60.271778, 25.194812",C,BUS,44.0,419.0
HSL:1602110,Karhunevantie,60.26958,25.19261,"60.26958, 25.19261",C,BUS,44.0,408.0
HSL:1362125,Viikki,60.2285,25.01423,"60.2285, 25.01423",B,BUS,28.0,602.0
HSL:9223209,Mehuasema,60.372798,25.29157,"60.372798, 25.29157",D,BUS,52.0,259.0
HSL:1362139,Viikin tiedepuisto,60.22709,25.01242,"60.22709, 25.01242",B,BUS,29.0,656.0
HSL:1386101,Salpausseläntie,60.231462,25.000737,"60.231462, 25.000737",B,BUS,33.0,616.0
HSL:9223213,Nikkilän juhlatalo,60.373177,25.277457,"60.373177, 25.277457",D,BUS,52.0,377.0
HSL:9223212,Nikkilän juhlatalo,60.373375,25.275361,"60.373375, 25.275361",D,BUS,51.0,261.0
HSL:1386100,Salpausseläntie,60.231738,25.000287,"60.231738, 25.000287",B,BUS,33.0,662.0
HSL:1362130,Erik Spåren tie,60.23052,25.02988,"60.23052, 25.02988",B,BUS,30.0,356.0
HSL:1602122,Susiraja,60.255705,25.154408,"60.255705, 25.154408",C,BUS,52.0,1616.0
HSL:9223210,Mehuasema,60.372358,25.29282,"60.372358, 25.29282",D,BUS,54.0,338.0
HSL:1362131,Ylioppilaskylä,60.23078,25.02139,"60.23078, 25.02139",B,BUS,35.0,1081.0
HSL:1362132,Ylioppilaskylä,60.2306,25.02125,"60.2306, 25.02125",B,BUS,35.0,1060.0
HSL:1602121,Susiraja,60.255762,25.154099,"60.255762, 25.154099",C,BUS,53.0,1634.0
HSL:1362133,Latokartanonkaari,60.23366,25.0309,"60.23366, 25.0309",B,BUS,32.0,436.0
HSL:1285551,Oulunkylä,60.228072,24.966519,"60.228072, 24.966519",B,RAIL,15.0,349.0
HSL:9211213,Nuottakodantie,60.26766,25.393977,"60.26766, 25.393977",D,BUS,59.0,387.0
HSL:9211212,Nuottakodantie,60.267235,25.393565,"60.267235, 25.393565",D,BUS,62.0,595.0
HSL:9211211,Linnäsintie,60.261828,25.39308,"60.261828, 25.39308",D,BUS,60.0,387.0
HSL:1403115,Niemitie,60.26636,24.98058,"60.26636, 24.98058",B,BUS,34.0,862.0
HSL:1362140,Viikin tiedepuisto,60.22724,25.01184,"60.22724, 25.01184",B,BUS,28.0,597.0
HSL:9211210,Kassivikintie,60.256199,25.39278,"60.256199, 25.39278",D,BUS,61.0,468.0
HSL:1362149,Agronominraitti,60.23241,25.04725,"60.23241, 25.04725",B,BUS,34.0,544.0
HSL:4130230,Kairakuja,60.26087,24.82194,"60.26087, 24.82194",B,BUS,38.0,573.0
HSL:1362141,Viikki,60.22872,25.01358,"60.22872, 25.01358",B,BUS,28.0,555.0
HSL:1362142,Viikki,60.22916,25.0124,"60.22916, 25.0124",B,BUS,22.0,256.0
HSL:1362143,Agronominkatu,60.23446,25.03309,"60.23446, 25.03309",B,BUS,33.0,409.0
HSL:9501013,Helsingintie,60.471066,25.090007,"60.471066, 25.090007",D,BUS,39.0,553.0
HSL:9501012,Huvilakatu,60.467521,25.08613,"60.467521, 25.08613",D,BUS,45.0,974.0
HSL:1362144,Agronominkatu,60.23451,25.03253,"60.23451, 25.03253",B,BUS,32.0,341.0
HSL:1362145,Biologinkatu,60.23508,25.04165,"60.23508, 25.04165",B,BUS,34.0,848.0
HSL:9501011,Urheilukatu,60.465908,25.085926,"60.465908, 25.085926",D,BUS,47.0,1160.0
HSL:1362146,Biologinkatu,60.23531,25.04045,"60.23531, 25.04045",B,BUS,34.0,915.0
HSL:9211209,Lisebergintie,60.264493,25.393385,"60.264493, 25.393385",D,BUS,59.0,387.0
HSL:9501010,Urheilukatu,60.464957,25.086094,"60.464957, 25.086094",D,BUS,49.0,1278.0
HSL:9211208,Kassivikintie,60.256795,25.393053,"60.256795, 25.393053",D,BUS,60.0,387.0
HSL:1362147,Metsänhoitajankatu,60.234,25.04546,"60.234, 25.04546",B,BUS,34.0,871.0
HSL:9211207,Lisebergintie,60.26471,25.392992,"60.26471, 25.392992",D,BUS,60.0,473.0
HSL:1362148,Metsänhoitajankatu,60.23443,25.04458,"60.23443, 25.04458",B,BUS,33.0,801.0
HSL:9211206,Linnäsintie,60.261228,25.392478,"60.261228, 25.392478",D,BUS,61.0,478.0
HSL:1602109,Landbonpolku,60.268693,25.197693,"60.268693, 25.197693",C,BUS,45.0,414.0
HSL:9211205,Kalkkiranta,60.253103,25.391623,"60.253103, 25.391623",D,BUS,61.0,396.0
HSL:9211204,Nikolsbergantie,60.259075,25.390903,"60.259075, 25.390903",D,BUS,62.0,501.0
HSL:9211203,Salpar skola,60.272711,25.391193,"60.272711, 25.391193",D,BUS,58.0,397.0
HSL:9211202,Nikolsbergantie,60.25943,25.390547,"60.25943, 25.390547",D,BUS,63.0,554.0
HSL:9211201,Salpar skola,60.271607,25.391177,"60.271607, 25.391177",D,BUS,60.0,527.0
HSL:1362150,Agronominraitti,60.23253,25.04761,"60.23253, 25.04761",B,BUS,34.0,510.0
HSL:4130219,Kierretie,60.26319,24.82548,"60.26319, 24.82548",B,BUS,37.0,542.0
HSL:1362151,Von Daehnin katu 14,60.23057,25.0436,"60.23057, 25.0436",B,BUS,38.0,833.0
HSL:4130220,Kairakuja,60.26046,24.82129,"60.26046, 24.82129",B,BUS,38.0,572.0
HSL:4130228,Lastutie,60.25939,24.83438,"60.25939, 24.83438",B,BUS,42.0,1685.0
HSL:1602101,Puroniityntie,60.29232,25.240888,"60.29232, 25.240888",C,BUS,50.0,387.0
HSL:4130229,Ilpolantie,60.25891,24.81948,"60.25891, 24.81948",B,BUS,38.0,507.0
HSL:4130226,Naulakuja,60.26335,24.82955,"60.26335, 24.82955",B,BUS,35.0,506.0
HSL:4130224,Vapaalankuja,60.256663,24.821948,"60.256663, 24.821948",B,BUS,42.0,826.0
HSL:4130225,Terätie,60.2625,24.82428,"60.2625, 24.82428",B,BUS,37.0,601.0
HSL:1602102,Landbo,60.270765,25.201473,"60.270765, 25.201473",C,BUS,49.0,387.0
HSL:4130223,Vapaalankuja,60.256617,24.822128,"60.256617, 24.822128",B,BUS,41.0,815.0
HSL:2721294,Kallionsyrjä,60.29856,24.73566,"60.29856, 24.73566",C,BUS,62.0,645.0
HSL:1494105,Haakoninlahdenkatu,60.168601,25.023095,"60.168601, 25.023095",B,BUS,37.0,453.0
HSL:1494102,Hopealaakso,60.170748,25.02075,"60.170748, 25.02075",B,BUS,35.0,355.0
HSL:1494103,Hopealaakso,60.170677,25.01994,"60.170677, 25.01994",B,BUS,38.0,401.0
HSL:1494104,Haakoninlahdenkatu,60.168492,25.023368,"60.168492, 25.023368",B,BUS,,
HSL:5010510,Saunakallio,60.487454,25.065419,"60.487454, 25.065419",D,RAIL,35.0,114.0
HSL:5010509,Ainola,60.457659,25.101391,"60.457659, 25.101391",D,RAIL,29.0,115.0
HSL:5010505,Hyvinkää,60.631327,24.857754,"60.631327, 24.857754",Ei HSL,RAIL,47.0,114.0
HSL:5010506,Riihimäki,60.73514,24.7817,"60.73514, 24.7817",Ei HSL,RAIL,55.0,114.0
HSL:1433105,Asentajanpuisto,60.19848,25.04089,"60.19848, 25.04089",B,BUS,29.0,1198.0
HSL:2152234,Riistatie,60.2298,24.71542,"60.2298, 24.71542",B,BUS,41.0,472.0
HSL:1433104,Valurinkatu,60.20248,25.04501,"60.20248, 25.04501",B,BUS,25.0,877.0
HSL:2152233,Riistatie,60.23013,24.71583,"60.23013, 24.71583",B,BUS,41.0,441.0
HSL:5010503,Järvenpää,60.473714,25.090844,"60.473714, 25.090844",D,RAIL,32.0,114.0
HSL:2152232,Kolkeranta,60.228,24.70977,"60.228, 24.70977",B,BUS,39.0,374.0
HSL:1433103,Valurinkatu,60.202472,25.045383,"60.202472, 25.045383",B,BUS,25.0,882.0
HSL:2152231,Kolkeranta,60.22812,24.71094,"60.22812, 24.71094",B,BUS,40.0,444.0
HSL:5010504,Jokela,60.5529,24.970691,"60.5529, 24.970691",D,RAIL,41.0,114.0
HSL:2152230,Linnustaja,60.22545,24.7065,"60.22545, 24.7065",B,BUS,39.0,459.0
HSL:1433108,Puusepänportti,60.193913,25.036908,"60.193913, 25.036908",B,BUS,22.0,744.0
HSL:1433107,Työnjohtajankatu,60.194006,25.036704,"60.194006, 25.036704",B,BUS,22.0,731.0
HSL:1433106,Asentajanpuisto,60.198894,25.041099,"60.198894, 25.041099",B,BUS,25.0,386.0
HSL:9650902,Koskenmäki,60.405499,25.012577,"60.405499, 25.012577",D,BUS,67.0,460.0
HSL:2152239,Heiniemenpolku,60.2351,24.71562,"60.2351, 24.71562",B,BUS,44.0,731.0
HSL:2152238,Tammihaantie,60.23408,24.71654,"60.23408, 24.71654",B,BUS,43.0,693.0
HSL:9650905,Paijalannummi,60.410608,25.014965,"60.410608, 25.014965",D,BUS,69.0,1811.0
HSL:2152237,Heiniemenpolku,60.234621,24.717954,"60.234621, 24.717954",B,BUS,40.0,488.0
HSL:9650906,Paijalannummi,60.410065,25.014522,"60.410065, 25.014522",D,BUS,73.0,256.0
HSL:9650903,Koskenmäki,60.405455,25.013213,"60.405455, 25.013213",D,BUS,68.0,584.0
HSL:2152236,Auroran koulu,60.23194,24.71609,"60.23194, 24.71609",B,BUS,42.0,419.0
HSL:2152235,Auroran koulu,60.23214,24.71632,"60.23214, 24.71632",B,BUS,42.0,408.0
HSL:2414270,Laurinlahden koulu,60.14773,24.64054,"60.14773, 24.64054",C,BUS,46.0,1264.0
HSL:2414271,Laurinlahden koulu,60.1482,24.64181,"60.1482, 24.64181",C,BUS,45.0,1170.0
HSL:1433113,Laivalahdenportti,60.19352,25.03487,"60.19352, 25.03487",B,BUS,20.0,575.0
HSL:1433119,Muuntajankatu,60.20481,25.05045,"60.20481, 25.05045",B,BUS,23.0,696.0
HSL:1433118,Muuntajankatu,60.20505,25.05101,"60.20505, 25.05101",B,BUS,24.0,756.0
HSL:2152229,Linnustaja,60.22726,24.708,"60.22726, 24.708",B,BUS,41.0,521.0
HSL:2152228,Ingas,60.22358,24.69408,"60.22358, 24.69408",C,BUS,49.0,730.0
HSL:2152227,Ingas,60.2235,24.69601,"60.2235, 24.69601",C,BUS,47.0,606.0
HSL:2152226,Petas,60.22419,24.70554,"60.22419, 24.70554",B,BUS,40.0,552.0
HSL:1433127,Mekaanikonkatu,60.2052,25.04822,"60.2052, 25.04822",B,BUS,20.0,534.0
HSL:2451203,Suinonkuja,60.127119,24.698217,"60.127119, 24.698217",C,BUS,42.0,399.0
HSL:1433128,Mekaanikonkatu,60.20521,25.04774,"60.20521, 25.04774",B,BUS,20.0,491.0
HSL:2451209,Reiviikintie,60.12466,24.71353,"60.12466, 24.71353",C,BUS,43.0,406.0
HSL:2451208,Skatantie,60.12776,24.70841,"60.12776, 24.70841",C,BUS,43.0,379.0
HSL:2451205,Kanavaniemi,60.127873,24.70312,"60.127873, 24.70312",C,BUS,44.0,523.0
HSL:2451204,Suinonkuja,60.12721,24.69832,"60.12721, 24.69832",C,BUS,42.0,379.0
HSL:2451207,Skatantie,60.12737,24.70882,"60.12737, 24.70882",C,BUS,44.0,428.0
HSL:2451206,Kanavaniemi,60.1282,24.70521,"60.1282, 24.70521",C,BUS,42.0,379.0
HSL:2414255,Krattivuori,60.14423,24.64796,"60.14423, 24.64796",C,BUS,,
HSL:1433121,Pikkupurontie,60.20659,25.05309,"60.20659, 25.05309",B,BUS,26.0,942.0
HSL:1433120,Pikkupurontie,60.20661,25.05334,"60.20661, 25.05334",B,BUS,26.0,966.0
HSL:2451212,Bosund,60.12108,24.71695,"60.12108, 24.71695",C,BUS,44.0,386.0
HSL:2152245,Tammihaantie,60.23402,24.71677,"60.23402, 24.71677",B,BUS,42.0,591.0
HSL:2451211,Bosund,60.12112,24.71671,"60.12112, 24.71671",C,BUS,45.0,419.0
HSL:2152243,Petas,60.22459,24.70664,"60.22459, 24.70664",B,BUS,47.0,751.0
HSL:2451214,Sävasund,60.11735,24.71709,"60.11735, 24.71709",C,BUS,45.0,379.0
HSL:1457107,Itäkeskus,60.209231,25.079047,"60.209231, 25.079047",B,BUS,23.0,514.0
HSL:1457106,Itäkeskus,60.209455,25.078313,"60.209455, 25.078313",B,BUS,22.0,484.0
HSL:2152242,Vilniemi,60.23536,24.72211,"60.23536, 24.72211",B,BUS,41.0,650.0
HSL:2451213,Sävasund,60.117129,24.716558,"60.117129, 24.716558",C,BUS,45.0,416.0
HSL:2152241,Vilniemi,60.23562,24.72505,"60.23562, 24.72505",B,BUS,39.0,492.0
HSL:1331109,Kannelkallio,60.240534,24.886334,"60.240534, 24.886334",B,BUS,28.0,995.0
HSL:2451210,Reiviikintie,60.12488,24.71342,"60.12488, 24.71342",C,BUS,44.0,423.0
HSL:1331107,Klaneettitie,60.2363,24.8767,"60.2363, 24.8767",B,BUS,27.0,912.0
HSL:1331108,Pelimannintie 23,60.235232,24.872111,"60.235232, 24.872111",B,BUS,30.0,1146.0
HSL:1331105,Kaustisentie,60.23819,24.8833,"60.23819, 24.8833",B,BUS,24.0,747.0
HSL:2451219,Mellilänkuja,60.11452,24.70018,"60.11452, 24.70018",C,BUS,47.0,379.0
HSL:1331106,Klaneettitie,60.23635,24.87644,"60.23635, 24.87644",B,BUS,26.0,857.0
HSL:1331103,Pelimannintie,60.23768,24.88785,"60.23768, 24.88785",B,BUS,29.0,1073.0
HSL:1331104,Kaustisentie,60.23819,24.88278,"60.23819, 24.88278",B,BUS,23.0,711.0
HSL:2451216,Bergö,60.11435,24.71184,"60.11435, 24.71184",C,BUS,46.0,379.0
HSL:2451215,Bergö,60.11427,24.71102,"60.11427, 24.71102",C,BUS,46.0,424.0
HSL:1331102,Pelimannintie,60.23774,24.8882,"60.23774, 24.8882",B,BUS,29.0,1091.0
HSL:2414269,Kourakuja,60.145746,24.640377,"60.145746, 24.640377",C,BUS,49.0,1401.0
HSL:2451218,Kylänlahdentie,60.11322,24.70343,"60.11322, 24.70343",C,BUS,46.0,379.0
HSL:1331100,Kannelmäen terv.as.,60.23927,24.878825,"60.23927, 24.878825",B,BUS,20.0,442.0
HSL:2451217,Kylänlahdentie,60.11328,24.70324,"60.11328, 24.70324",C,BUS,46.0,388.0
